ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement
cji2ffmvadsme0794qypsjg7r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0364.JPG?alt=media&token=41628b8e-fb1f-4a06-95df-51e114e34dc8,"{""Hello"":[[{""x"":1964,""y"":1517},{""x"":1964,""y"":940},{""x"":2201,""y"":940},{""x"":2201,""y"":1517}]]}",yueyingteng@gmail.com,hello,1528248056000,9.041,IMG_0364.JPG,
cji2fg0cmdsvz0794otb2iumj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0262.JPG?alt=media&token=5f4fd9b5-4920-4a31-8c05-25148cace642,"{""Hello"":[[{""x"":2113,""y"":1223},{""x"":2113,""y"":697},{""x"":2347,""y"":697},{""x"":2347,""y"":1223}]]}",yueyingteng@gmail.com,hello,1528248074000,17.444,IMG_0262.JPG,
cji2fhsb4dt280794ua6rmgjm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0517.JPG?alt=media&token=ea1eb975-0088-4dad-b90f-35a5271b7934,"{""Hello"":[[{""x"":1989,""y"":1837},{""x"":1989,""y"":641},{""x"":2260,""y"":641},{""x"":2260,""y"":1837}]]}",yueyingteng@gmail.com,hello,1528248156000,47.529,IMG_0517.JPG,
cji2fj4qi7jlb071070sontm5,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0365.JPG?alt=media&token=ceafbab5-9e0b-4ebc-a281-63c0d870559a,"{""Hello"":[[{""x"":1667,""y"":1863},{""x"":1667,""y"":809},{""x"":1895,""y"":809},{""x"":1895,""y"":1863}]]}",yueyingteng@gmail.com,hello,1528248219000,18.56,IMG_0365.JPG,
cji2fjlsxdt8n07946fueq75f,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0264.JPG?alt=media&token=a40deed5-873e-4284-a7c5-e24717a16d72,"{""Hello"":[[{""x"":1998,""y"":1391},{""x"":1998,""y"":829},{""x"":2303,""y"":829},{""x"":2303,""y"":1391}]]}",yueyingteng@gmail.com,hello,1528248241000,21.694,IMG_0264.JPG,
cji2fmfuldthp0794guxpe9cv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0524.jpg?alt=media&token=8b4b6709-d23c-443d-80c2-4ab25682e340,"{""Hello"":[[{""x"":830,""y"":2306},{""x"":830,""y"":2024},{""x"":1571,""y"":2024},{""x"":1571,""y"":2306}]]}",yueyingteng@gmail.com,hello,1528248374000,132.539,IMG_0524.jpg,
cji2fmnj47jnm0710d4za8ybm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0367.JPG?alt=media&token=f997cf34-890e-4e91-92af-e98ed463f57d,"{""Hello"":[[{""x"":1969,""y"":1588},{""x"":1969,""y"":1031},{""x"":2237,""y"":1031},{""x"":2237,""y"":1588}]]}",yueyingteng@gmail.com,hello,1528248384000,9.975,IMG_0367.JPG,
cji2fmyxldtk80794lcxwpneh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0265.JPG?alt=media&token=5741fb5b-6723-443e-9e35-e65bf6bd90d0,"{""Hello"":[[{""x"":2149,""y"":1548},{""x"":2149,""y"":972},{""x"":2398,""y"":972},{""x"":2398,""y"":1548}]]}",yueyingteng@gmail.com,hello,1528248398000,13.895,IMG_0265.JPG,
cji2fn4q9dtkz0794dvt78yko,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0528.JPG?alt=media&token=ba84c95e-2e8a-4c16-9fbc-74d12347e81c,"{""Hello"":[[{""x"":1766,""y"":1998},{""x"":1766,""y"":1112},{""x"":2045,""y"":1112},{""x"":2045,""y"":1998}]]}",yueyingteng@gmail.com,hello,1528248406000,8.513,IMG_0528.JPG,
cji2fncnfdtlu079417134ru1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0369.JPG?alt=media&token=8032b167-1ee7-4d61-b346-0fdef24e7271,"{""Hello"":[[{""x"":1974,""y"":1553},{""x"":1974,""y"":985},{""x"":2251,""y"":985},{""x"":2251,""y"":1553}]]}",yueyingteng@gmail.com,hello,1528248416000,10.313,IMG_0369.JPG,
cji2fnl2m7joa07106kqfrqf4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0266.JPG?alt=media&token=7b8f4713-d1c5-455b-a781-ada49b4c01ac,"{""Hello"":[[{""x"":2075,""y"":1589},{""x"":2075,""y"":991},{""x"":2437,""y"":991},{""x"":2437,""y"":1589}]]}",yueyingteng@gmail.com,hello,1528248427000,10.864,IMG_0266.JPG,
cji2fntqqdtp7079452eullll,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0534.jpg?alt=media&token=0fac6828-3096-404e-b7e5-a909af80c15f,"{""Hello"":[[{""x"":1208,""y"":2042},{""x"":1208,""y"":1755},{""x"":1746,""y"":1755},{""x"":1746,""y"":2042}]]}",yueyingteng@gmail.com,hello,1528248438000,10.605,IMG_0534.jpg,
cji2fo0addtq90794byjwbhvm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0371.JPG?alt=media&token=3578793d-59e3-4a39-add6-a17932fde5a8,"{""Hello"":[[{""x"":2012,""y"":1714},{""x"":2012,""y"":857},{""x"":2314,""y"":857},{""x"":2314,""y"":1714}]]}",yueyingteng@gmail.com,hello,1528248447000,9.574,IMG_0371.JPG,
cji2fo8oxdtqu0794nyrvfjwp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0268.JPG?alt=media&token=38fd4688-733f-4929-afba-55fb53732897,"{""Hello"":[[{""x"":2385,""y"":1568},{""x"":2385,""y"":1116},{""x"":2643,""y"":1116},{""x"":2643,""y"":1568}]]}",yueyingteng@gmail.com,hello,1528248458000,10.706,IMG_0268.JPG,
cji2fofcqdtrx0794yfaf0qkg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0536.jpg?alt=media&token=9bae0af9-be35-425a-8ee6-ce93a620da63,"{""Hello"":[[{""x"":862,""y"":2034},{""x"":862,""y"":1717},{""x"":2052,""y"":1717},{""x"":2052,""y"":2034}]]}",yueyingteng@gmail.com,hello,1528248466000,8.335,IMG_0536.jpg,
cji2fokeqdtsp0794tz84ojzm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0373.JPG?alt=media&token=99216994-f9c9-4a80-983b-33b30296452c,"{""Hello"":[[{""x"":2079,""y"":1544},{""x"":2079,""y"":979},{""x"":2362,""y"":979},{""x"":2362,""y"":1544}]]}",yueyingteng@gmail.com,hello,1528248473000,6.969,IMG_0373.JPG,
cji2foqnedttj0794s14jkxrs,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0269.JPG?alt=media&token=7d483e61-8969-4734-a6b3-e3f1d9bef254,"{""Hello"":[[{""x"":1975,""y"":1883},{""x"":1975,""y"":1066},{""x"":2281,""y"":1066},{""x"":2281,""y"":1883}]]}",yueyingteng@gmail.com,hello,1528248481000,8.164,IMG_0269.JPG,
cji2fow2idtu2079450mcxhy9,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0537.jpg?alt=media&token=2299993c-a252-4d0b-946b-f4dbb64bad04,"{""Hello"":[[{""x"":1167,""y"":2152},{""x"":1167,""y"":1810},{""x"":1757,""y"":1810},{""x"":1757,""y"":2152}]]}",yueyingteng@gmail.com,hello,1528248488000,7.019,IMG_0537.jpg,
cji2fp2bt7jow0710rimogd3j,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0375.JPG?alt=media&token=007816ea-8786-429b-a4a5-b83fcaf4b78c,"{""Hello"":[[{""x"":2051,""y"":1508},{""x"":2051,""y"":929},{""x"":2323,""y"":929},{""x"":2323,""y"":1508}]]}",yueyingteng@gmail.com,hello,1528248496000,7.599,IMG_0375.JPG,
cji2fp91ydtvg0794ebpntsl0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0270.JPG?alt=media&token=f4b54c6a-7417-43a5-8e07-8295ad9bd17a,"{""Hello"":[[{""x"":1832,""y"":1730},{""x"":1832,""y"":1323},{""x"":2115,""y"":1323},{""x"":2115,""y"":1730}]]}",yueyingteng@gmail.com,hello,1528248505000,9.233,IMG_0270.JPG,
cji2fpd8idtw60794xqpy47xq,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0538.jpg?alt=media&token=a4a5a8df-f015-4733-aaa3-f1a7e241d232,"{""Hello"":[[{""x"":1210,""y"":2131},{""x"":1210,""y"":1773},{""x"":1829,""y"":1773},{""x"":1829,""y"":2131}]]}",yueyingteng@gmail.com,hello,1528248510000,5.655,IMG_0538.jpg,
cji2fpngsdtx30794plplmur3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0376.JPG?alt=media&token=111206dd-8c05-4ee3-b1c7-ca5bf55aaea8,"{""Hello"":[[{""x"":1966,""y"":1530},{""x"":1966,""y"":958},{""x"":2288,""y"":958},{""x"":2288,""y"":1530}]]}",yueyingteng@gmail.com,hello,1528248523000,12.548,IMG_0376.JPG,
cji2fpx4a7jpk07101e35ko10,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0271.JPG?alt=media&token=7f509179-7d69-4533-91ea-3e4048ea3974,"{""Hello"":[[{""x"":1559,""y"":2095},{""x"":1559,""y"":1041},{""x"":1866,""y"":1041},{""x"":1866,""y"":2095}]]}",yueyingteng@gmail.com,hello,1528248536000,11.83,IMG_0271.JPG,
cji2fq281dtyh0794dwa6zhrf,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0547.jpg?alt=media&token=9f383973-2e2e-485d-8e97-c85680788fa9,"{""Hello"":[[{""x"":1145,""y"":1982},{""x"":1145,""y"":1705},{""x"":1752,""y"":1705},{""x"":1752,""y"":1982}]]}",yueyingteng@gmail.com,hello,1528248543000,7.604,IMG_0547.jpg,
cji2fqm47dtzs0794nul9l8yb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0272.JPG?alt=media&token=2a94283a-33ab-4064-b740-17a09ae23edd,"{""Hello"":[[{""x"":2267,""y"":1729},{""x"":2023,""y"":1731},{""x"":2022,""y"":1177},{""x"":2267,""y"":1177}]]}",yueyingteng@gmail.com,hello,1528248568000,25.912,IMG_0272.JPG,
cji2fr2iedu0w0794f5ro7ukz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0377.JPG?alt=media&token=0d7119e3-b263-4655-8321-26be205089ed,"{""Hello"":[[{""x"":1656,""y"":1816},{""x"":1656,""y"":713},{""x"":1922,""y"":713},{""x"":1922,""y"":1816}]]}",yueyingteng@gmail.com,hello,1528248590000,20.671,IMG_0377.JPG,
cji2fr8a8du1j07947vomtgmj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0551.jpg?alt=media&token=54779e06-4983-4e40-93a8-81d59b72ea6f,"{""Hello"":[[{""x"":711,""y"":1874},{""x"":711,""y"":1605},{""x"":1306,""y"":1605},{""x"":1306,""y"":1874}]]}",yueyingteng@gmail.com,hello,1528248597000,7.575,IMG_0551.jpg,
cji2frdecdu1x0794pajryopx,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0273.JPG?alt=media&token=8990cbef-10cc-4039-ae5a-eb438ffc3c5b,"{""Hello"":[[{""x"":1919,""y"":1689},{""x"":1919,""y"":1122},{""x"":2148,""y"":1122},{""x"":2148,""y"":1689}]]}",yueyingteng@gmail.com,hello,1528248604000,6.91,IMG_0273.JPG,
cji2frnowdu3d0794m635g92m,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0379.JPG?alt=media&token=36284588-d0a1-477c-ad55-b5e01e9a5e61,"{""Hello"":[[{""x"":2214,""y"":1562},{""x"":1919,""y"":1560},{""x"":1918,""y"":1003},{""x"":2214,""y"":1003}]]}",yueyingteng@gmail.com,hello,1528248617000,13.515,IMG_0379.JPG,
cji2fs85sdu6l0794lkjlquz4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0563.jpg?alt=media&token=98e831e8-227d-4467-9be9-768b1f11df64,"{""Hello"":[[{""x"":1603,""y"":1815},{""x"":1057,""y"":1815},{""x"":1057,""y"":1565},{""x"":1604,""y"":1567}]]}",yueyingteng@gmail.com,hello,1528248644000,26.075,IMG_0563.jpg,
cji2fsmph7jr20710lf6k9rnt,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0274.JPG?alt=media&token=55ec6087-7610-4a72-95df-c75e9e215c88,"{""Hello"":[[{""x"":2077,""y"":2072},{""x"":1862,""y"":2072},{""x"":1862,""y"":1169},{""x"":2076,""y"":1170}]]}",yueyingteng@gmail.com,hello,1528248662000,19.31,IMG_0274.JPG,
cji2ft0e5du8u0794bsx2jl4f,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0380.JPG?alt=media&token=eff0c421-491f-4020-9d1f-785fb12a5969,"{""Hello"":[[{""x"":2000,""y"":1899},{""x"":1769,""y"":1900},{""x"":1767,""y"":1057},{""x"":2000,""y"":1057}]]}",yueyingteng@gmail.com,hello,1528248680000,17.589,IMG_0380.JPG,
cji2ftbkfdua807940v79xj75,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0564.jpg?alt=media&token=f3957e84-3e75-480b-ad6a-ae6fc68c19f6,"{""Hello"":[[{""x"":1738,""y"":1999},{""x"":1251,""y"":1999},{""x"":1251,""y"":1719},{""x"":1738,""y"":1719}]]}",yueyingteng@gmail.com,hello,1528248695000,14.673,IMG_0564.jpg,
cji2ftmdw7js20710gfi5r0xn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0275.JPG?alt=media&token=e89f0cfc-1caf-4409-8845-760fd7106bfb,"{""Hello"":[[{""x"":2027,""y"":662},{""x"":2028,""y"":1784},{""x"":2336,""y"":1784},{""x"":2336,""y"":663}]]}",yueyingteng@gmail.com,hello,1528248709000,13.985,IMG_0275.JPG,
cji2ftvc07jsr071031skvpu7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0381.JPG?alt=media&token=150b772f-85c2-47ed-9ad9-5a9e15f3c5c5,"{""Hello"":[[{""x"":1885,""y"":1618},{""x"":1885,""y"":1167},{""x"":2082,""y"":1167},{""x"":2082,""y"":1618}]]}",yueyingteng@gmail.com,hello,1528248720000,11.344,IMG_0381.JPG,
cji2fu01fdufr0794xqoeks2g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0565.jpg?alt=media&token=30bc0ea7-9137-41ee-a184-40c7e5982f76,"{""Hello"":[[{""x"":843,""y"":1834},{""x"":843,""y"":1553},{""x"":1848,""y"":1553},{""x"":1848,""y"":1834}]]}",yueyingteng@gmail.com,hello,1528248726000,6.223,IMG_0565.jpg,
cji2fu56adugg0794iboysts2,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0281.JPG?alt=media&token=9677a2ce-579f-457f-86da-c74fe62fa648,"{""Hello"":[[{""x"":2279,""y"":1337},{""x"":2279,""y"":690},{""x"":2566,""y"":690},{""x"":2566,""y"":1337}]]}",yueyingteng@gmail.com,hello,1528248733000,6.582,IMG_0281.JPG,
cji2fuhyaduhk07942lmvxvsv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0382.JPG?alt=media&token=98d85732-f1e1-4174-a677-957e74771696,"{""Hello"":[[{""x"":2133,""y"":1553},{""x"":1874,""y"":1553},{""x"":1874,""y"":1120},{""x"":2135,""y"":1120}]]}",yueyingteng@gmail.com,hello,1528248750000,15.966,IMG_0382.JPG,
cji2funjhduib0794ofr9h2oy,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0567.jpg?alt=media&token=9776776f-7209-4a3e-b99f-95d719e3c055,"{""Hello"":[[{""x"":1250,""y"":1988},{""x"":1250,""y"":1732},{""x"":1732,""y"":1732},{""x"":1732,""y"":1988}]]}",yueyingteng@gmail.com,hello,1528248757000,8.022,IMG_0567.jpg,
cji2fux7iduj5079439u1mr4a,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0388.JPG?alt=media&token=abcaabae-1d22-44b8-8b69-d16fff63d926,"{""Hello"":[[{""x"":1859,""y"":1010},{""x"":1858,""y"":1540},{""x"":2161,""y"":1540},{""x"":2161,""y"":1009}]]}",yueyingteng@gmail.com,hello,1528248769000,11.911,IMG_0388.JPG,
cji2fv39udujz0794bioedldh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0283.JPG?alt=media&token=210029aa-e7fe-4202-b465-e11d9d4fb3b6,"{""Hello"":[[{""x"":1972,""y"":1751},{""x"":1972,""y"":1116},{""x"":2284,""y"":1116},{""x"":2284,""y"":1751}]]}",yueyingteng@gmail.com,hello,1528248777000,8.034,IMG_0283.JPG,
cji2fva2k7juk07104p1soboz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2Fe41a3e40-e264-4c15-b2b5-a833a472b04e%2FIMG_0569.jpg?alt=media&token=c22e2f2a-8fc0-4684-ac0b-b5a61b48fe98,"{""Hello"":[[{""x"":1258,""y"":2013},{""x"":1258,""y"":1703},{""x"":1783,""y"":1703},{""x"":1783,""y"":2013}]]}",yueyingteng@gmail.com,hello,1528248786000,8.797,IMG_0569.jpg,
